Time,System Production (W)
04/15/2022 18:15,196.0
04/15/2022 18:30,0.0
04/15/2022 18:45,0.0
04/15/2022 19:00,0.0
04/15/2022 19:15,0.0
04/15/2022 19:30,0.0
04/15/2022 19:45,0.0
04/15/2022 20:00,0.0
04/15/2022 20:15,0.0
04/15/2022 20:30,0.0
04/15/2022 20:45,0.0
04/15/2022 21:00,0.0
04/15/2022 21:15,0.0
04/15/2022 21:30,0.0
04/15/2022 21:45,0.0
04/15/2022 22:00,0.0
04/15/2022 22:15,0.0
04/15/2022 22:30,0.0
04/15/2022 22:45,0.0
04/15/2022 23:00,0.0
04/15/2022 23:15,0.0
04/15/2022 23:30,0.0
04/15/2022 23:45,0.0
04/16/2022 00:00,0.0
04/16/2022 00:15,0.0
04/16/2022 00:30,0.0
04/16/2022 00:45,0.0
04/16/2022 01:00,0.0
04/16/2022 01:15,0.0
04/16/2022 01:30,0.0
04/16/2022 01:45,0.0
04/16/2022 02:00,0.0
04/16/2022 02:15,0.0
04/16/2022 02:30,0.0
04/16/2022 02:45,0.0
04/16/2022 03:00,0.0
04/16/2022 03:15,0.0
04/16/2022 03:30,0.0
04/16/2022 03:45,0.0
04/16/2022 04:00,0.0
04/16/2022 04:15,0.0
04/16/2022 04:30,0.0
04/16/2022 04:45,0.0
04/16/2022 05:00,0.0
04/16/2022 05:15,0.0
04/16/2022 05:30,0.0
04/16/2022 05:45,0.0
04/16/2022 06:00,131.3333
04/16/2022 06:15,1481.0
04/16/2022 06:30,3234.3333
04/16/2022 06:45,5928.6665
04/16/2022 07:00,9557.0
04/16/2022 07:15,15244.0
04/16/2022 07:30,20396.334
04/16/2022 07:45,19741.668
04/16/2022 08:00,26527.332
04/16/2022 08:15,32976.668
04/16/2022 08:30,38253.0
04/16/2022 08:45,36826.0
04/16/2022 09:00,43057.332
04/16/2022 09:15,47506.3359
04/16/2022 09:30,52975.0
04/16/2022 09:45,54813.3359
04/16/2022 10:00,60693.6719
04/16/2022 10:15,62729.0
04/16/2022 10:30,64690.6641
04/16/2022 10:45,66655.0
04/16/2022 11:00,68274.6641
04/16/2022 11:15,69682.3359
04/16/2022 11:30,70100.6719
04/16/2022 11:45,70360.3359
04/16/2022 12:00,70406.6641
04/16/2022 12:15,69687.0
04/16/2022 12:30,69464.0
04/16/2022 12:45,69064.0
04/16/2022 13:00,68688.3281
04/16/2022 13:15,67691.3359
04/16/2022 13:30,66770.3359
04/16/2022 13:45,65465.3359
04/16/2022 14:00,65018.0
04/16/2022 14:15,57453.3281
04/16/2022 14:30,47931.668
04/16/2022 14:45,43204.668
04/16/2022 15:00,45722.332
04/16/2022 15:15,47599.0
04/16/2022 15:30,53032.332
04/16/2022 15:45,47435.332
04/16/2022 16:00,39106.668
04/16/2022 16:15,30430.332
04/16/2022 16:30,26092.334
04/16/2022 16:45,20733.334
04/16/2022 17:00,17760.334
04/16/2022 17:15,14395.333
04/16/2022 17:30,9800.667
04/16/2022 17:45,5080.0
04/16/2022 18:00,2677.6665
04/16/2022 18:15,513.0
04/16/2022 18:30,0.0
04/16/2022 18:45,0.0
04/16/2022 19:00,0.0
04/16/2022 19:15,0.0
04/16/2022 19:30,0.0
04/16/2022 19:45,0.0
04/16/2022 20:00,0.0
04/16/2022 20:15,0.0
04/16/2022 20:30,0.0
04/16/2022 20:45,0.0
04/16/2022 21:00,0.0
04/16/2022 21:15,0.0
04/16/2022 21:30,0.0
04/16/2022 21:45,0.0
04/16/2022 22:00,0.0
04/16/2022 22:15,0.0
04/16/2022 22:30,0.0
04/16/2022 22:45,0.0
04/16/2022 23:00,0.0
04/16/2022 23:15,0.0
04/16/2022 23:30,0.0
04/16/2022 23:45,0.0
04/17/2022 00:00,0.0
04/17/2022 00:15,0.0
04/17/2022 00:30,0.0
04/17/2022 00:45,0.0
04/17/2022 01:00,0.0
04/17/2022 01:15,0.0
04/17/2022 01:30,0.0
04/17/2022 01:45,0.0
04/17/2022 02:00,0.0
04/17/2022 02:15,0.0
04/17/2022 02:30,0.0
04/17/2022 02:45,0.0
04/17/2022 03:00,0.0
04/17/2022 03:15,0.0
04/17/2022 03:30,0.0
04/17/2022 03:45,0.0
04/17/2022 04:00,0.0
04/17/2022 04:15,0.0
04/17/2022 04:30,0.0
04/17/2022 04:45,0.0
04/17/2022 05:00,0.0
04/17/2022 05:15,0.0
04/17/2022 05:30,0.0
04/17/2022 05:45,0.0
04/17/2022 06:00,0.0
04/17/2022 06:15,282.3333
04/17/2022 06:30,2329.3333
04/17/2022 06:45,4042.667
04/17/2022 07:00,4841.0
04/17/2022 07:15,7432.0
04/17/2022 07:30,10435.333
04/17/2022 07:45,13945.667
04/17/2022 08:00,22900.334
04/17/2022 08:15,29683.668
04/17/2022 08:30,15811.666
04/17/2022 08:45,20831.0
04/17/2022 09:00,23086.666
04/17/2022 09:15,14180.999
04/17/2022 09:30,32885.332
04/17/2022 09:45,27726.668
04/17/2022 10:00,32419.668
04/17/2022 10:15,48126.0
04/17/2022 10:30,45777.6641
04/17/2022 10:45,50004.6641
04/17/2022 11:00,17773.0
04/17/2022 11:15,2536.3333
04/17/2022 11:30,2407.6665
04/17/2022 11:45,2926.6667
04/17/2022 12:00,6802.3335
04/17/2022 12:15,8919.334
04/17/2022 12:30,19568.334
04/17/2022 12:45,52308.668
04/17/2022 13:00,70218.6641
04/17/2022 13:15,59994.0
04/17/2022 13:30,64697.3359
04/17/2022 13:45,47408.6641
04/17/2022 14:00,55911.6641
04/17/2022 14:15,60076.6719
04/17/2022 14:30,56517.6641
04/17/2022 14:45,52755.0
04/17/2022 15:00,48952.6641
04/17/2022 15:15,47845.332
04/17/2022 15:30,41008.668
04/17/2022 15:45,26322.666
04/17/2022 16:00,36524.6641
04/17/2022 16:15,33774.668
04/17/2022 16:30,28406.0
04/17/2022 16:45,22094.0
04/17/2022 17:00,17415.334
04/17/2022 17:15,11546.001
04/17/2022 17:30,9416.666
04/17/2022 17:45,6785.333
04/17/2022 18:00,3352.3335
04/17/2022 18:15,875.3333
04/17/2022 18:30,30.0
04/17/2022 18:45,0.0
04/17/2022 19:00,0.0
04/17/2022 19:15,0.0
04/17/2022 19:30,0.0
04/17/2022 19:45,0.0
04/17/2022 20:00,0.0
04/17/2022 20:15,0.0
04/17/2022 20:30,0.0
04/17/2022 20:45,0.0
04/17/2022 21:00,0.0
04/17/2022 21:15,0.0
04/17/2022 21:30,0.0
04/17/2022 21:45,0.0
04/17/2022 22:00,0.0
04/17/2022 22:15,0.0
04/17/2022 22:30,0.0
04/17/2022 22:45,0.0
04/17/2022 23:00,0.0
04/17/2022 23:15,0.0
04/17/2022 23:30,0.0
04/17/2022 23:45,0.0
04/18/2022 00:00,0.0
04/18/2022 00:15,0.0
04/18/2022 00:30,0.0
04/18/2022 00:45,0.0
04/18/2022 01:00,0.0
04/18/2022 01:15,0.0
04/18/2022 01:30,0.0
04/18/2022 01:45,0.0
04/18/2022 02:00,0.0
04/18/2022 02:15,0.0
04/18/2022 02:30,0.0
04/18/2022 02:45,0.0
04/18/2022 03:00,0.0
04/18/2022 03:15,0.0
04/18/2022 03:30,0.0
04/18/2022 03:45,0.0
04/18/2022 04:00,0.0
04/18/2022 04:15,0.0
04/18/2022 04:30,0.0
04/18/2022 04:45,0.0
04/18/2022 05:00,0.0
04/18/2022 05:15,0.0
04/18/2022 05:30,0.0
04/18/2022 05:45,0.0
04/18/2022 06:00,173.0
04/18/2022 06:15,1591.3334
04/18/2022 06:30,3116.0
04/18/2022 06:45,3738.0
04/18/2022 07:00,10688.666
04/18/2022 07:15,15638.0
04/18/2022 07:30,21394.0
04/18/2022 07:45,27928.332
04/18/2022 08:00,32706.0
04/18/2022 08:15,35578.668
04/18/2022 08:30,30862.0
04/18/2022 08:45,30538.666
04/18/2022 09:00,42918.668
04/18/2022 09:15,55121.3359
04/18/2022 09:30,23426.0
04/18/2022 09:45,19633.332
04/18/2022 10:00,15977.0
04/18/2022 10:15,4564.3335
04/18/2022 10:30,4159.0
04/18/2022 10:45,10314.0
04/18/2022 11:00,17063.0
04/18/2022 11:15,16017.668
04/18/2022 11:30,7339.667
04/18/2022 11:45,4686.3335
04/18/2022 12:00,9380.0
04/18/2022 12:15,14369.334
04/18/2022 12:30,18313.0
04/18/2022 12:45,22945.334
04/18/2022 13:00,23318.0
04/18/2022 13:15,17674.334
04/18/2022 13:30,31485.332
04/18/2022 13:45,29768.0
04/18/2022 14:00,29305.668
04/18/2022 14:15,33965.0
04/18/2022 14:30,42768.0
04/18/2022 14:45,47349.0
04/18/2022 15:00,56329.0
04/18/2022 15:15,49050.332
04/18/2022 15:30,43788.0
04/18/2022 15:45,34092.0
04/18/2022 16:00,35338.332
04/18/2022 16:15,30128.5
04/18/2022 16:30,23871.666
04/18/2022 16:45,19955.0
04/18/2022 17:00,15719.666
04/18/2022 17:15,10671.334
04/18/2022 17:30,9742.667
04/18/2022 17:45,3533.6667
04/18/2022 18:00,0.0
04/18/2022 18:15,0.0
04/18/2022 18:30,0.0
04/18/2022 18:45,0.0
04/18/2022 19:00,0.0
04/18/2022 19:15,0.0
04/18/2022 19:30,0.0
04/18/2022 19:45,0.0
04/18/2022 20:00,0.0
04/18/2022 20:15,0.0
04/18/2022 20:30,0.0
04/18/2022 20:45,0.0
04/18/2022 21:00,0.0
04/18/2022 21:15,0.0
04/18/2022 21:30,0.0
04/18/2022 21:45,0.0
04/18/2022 22:00,0.0
04/18/2022 22:15,0.0
04/18/2022 22:30,0.0
04/18/2022 22:45,0.0
04/18/2022 23:00,0.0
04/18/2022 23:15,0.0
04/18/2022 23:30,0.0
04/18/2022 23:45,0.0
04/19/2022 00:00,0.0
04/19/2022 00:15,0.0
04/19/2022 00:30,0.0
04/19/2022 00:45,0.0
04/19/2022 01:00,0.0
04/19/2022 01:15,0.0
04/19/2022 01:30,0.0
04/19/2022 01:45,0.0
04/19/2022 02:00,0.0
04/19/2022 02:15,0.0
04/19/2022 02:30,0.0
04/19/2022 02:45,0.0
04/19/2022 03:00,0.0
04/19/2022 03:15,0.0
04/19/2022 03:30,0.0
04/19/2022 03:45,0.0
04/19/2022 04:00,0.0
04/19/2022 04:15,0.0
04/19/2022 04:30,0.0
04/19/2022 04:45,0.0
04/19/2022 05:00,0.0
04/19/2022 05:15,0.0
04/19/2022 05:30,0.0
04/19/2022 05:45,0.0
04/19/2022 06:00,0.0
04/19/2022 06:15,508.0
04/19/2022 06:30,1686.3335
04/19/2022 06:45,3399.6665
04/19/2022 07:00,5237.0
04/19/2022 07:15,5802.3335
04/19/2022 07:30,6535.667
04/19/2022 07:45,9066.0
04/19/2022 08:00,12727.0
04/19/2022 08:15,14124.333
04/19/2022 08:30,9584.333
04/19/2022 08:45,15014.666
04/19/2022 09:00,20368.334
04/19/2022 09:15,21778.0
04/19/2022 09:30,23869.0
04/19/2022 09:45,19957.666
04/19/2022 10:00,17657.0
04/19/2022 10:15,27028.6641
04/19/2022 10:30,34680.3359
04/19/2022 10:45,34342.6641
04/19/2022 11:00,31802.666
04/19/2022 11:15,28149.0
04/19/2022 11:30,30558.332
04/19/2022 11:45,33621.0
04/19/2022 12:00,36792.668
04/19/2022 12:15,37807.6641
04/19/2022 12:30,35182.0
04/19/2022 12:45,34453.668
04/19/2022 13:00,35254.332
04/19/2022 13:15,35880.3359
04/19/2022 13:30,29367.0
04/19/2022 13:45,22861.002
04/19/2022 14:00,24211.0
04/19/2022 14:15,24953.0
04/19/2022 14:30,22602.666
04/19/2022 14:45,21140.332
04/19/2022 15:00,19577.668
04/19/2022 15:15,17777.332
04/19/2022 15:30,16575.0
04/19/2022 15:45,17118.668
04/19/2022 16:00,22027.668
04/19/2022 16:15,24559.666
04/19/2022 16:30,26339.332
04/19/2022 16:45,22333.0
04/19/2022 17:00,16534.0
04/19/2022 17:15,14676.0
04/19/2022 17:30,10622.0
04/19/2022 17:45,5742.0
04/19/2022 18:00,1756.6666
04/19/2022 18:15,65.6667
04/19/2022 18:30,0.0
04/19/2022 18:45,0.0
04/19/2022 19:00,0.0
04/19/2022 19:15,0.0
04/19/2022 19:30,0.0
04/19/2022 19:45,0.0
04/19/2022 20:00,0.0
04/19/2022 20:15,0.0
04/19/2022 20:30,0.0
04/19/2022 20:45,0.0
04/19/2022 21:00,0.0
04/19/2022 21:15,0.0
04/19/2022 21:30,0.0
04/19/2022 21:45,0.0
04/19/2022 22:00,0.0
04/19/2022 22:15,0.0
04/19/2022 22:30,0.0
04/19/2022 22:45,0.0
04/19/2022 23:00,0.0
04/19/2022 23:15,0.0
04/19/2022 23:30,0.0
04/19/2022 23:45,0.0
04/20/2022 00:00,0.0
04/20/2022 00:15,0.0
04/20/2022 00:30,0.0
04/20/2022 00:45,0.0
04/20/2022 01:00,0.0
04/20/2022 01:15,0.0
04/20/2022 01:30,0.0
04/20/2022 01:45,0.0
04/20/2022 02:00,0.0
04/20/2022 02:15,0.0
04/20/2022 02:30,0.0
04/20/2022 02:45,0.0
04/20/2022 03:00,0.0
04/20/2022 03:15,0.0
04/20/2022 03:30,0.0
04/20/2022 03:45,0.0
04/20/2022 04:00,0.0
04/20/2022 04:15,0.0
04/20/2022 04:30,0.0
04/20/2022 04:45,0.0
04/20/2022 05:00,0.0
04/20/2022 05:15,0.0
04/20/2022 05:30,0.0
04/20/2022 05:45,0.0
04/20/2022 06:00,184.0
04/20/2022 06:15,1375.3334
04/20/2022 06:30,4116.6665
04/20/2022 06:45,7165.0
04/20/2022 07:00,11133.667
04/20/2022 07:15,15505.0
04/20/2022 07:30,21388.332
04/20/2022 07:45,26377.332
04/20/2022 08:00,31028.0
04/20/2022 08:15,36961.0
04/20/2022 08:30,41342.0
04/20/2022 08:45,45850.3359
04/20/2022 09:00,49467.3359
04/20/2022 09:15,51891.0
04/20/2022 09:30,56207.0039
04/20/2022 09:45,59673.3281
04/20/2022 10:00,62655.3359
04/20/2022 10:15,64285.0
04/20/2022 10:30,65973.6641
04/20/2022 10:45,65294.6641
04/20/2022 11:00,72296.3359
04/20/2022 11:15,74041.6641
04/20/2022 11:30,58263.0
04/20/2022 11:45,30507.668
04/20/2022 12:00,40357.0
04/20/2022 12:15,34993.668
04/20/2022 12:30,68683.0
04/20/2022 12:45,73495.3359
04/20/2022 13:00,67429.6641
04/20/2022 13:15,57625.6641
04/20/2022 13:30,40284.332
04/20/2022 13:45,54582.0
04/20/2022 14:00,63671.3281
04/20/2022 14:15,59707.6641
04/20/2022 14:30,58065.6641
04/20/2022 14:45,44646.668
04/20/2022 15:00,51601.3359
04/20/2022 15:15,47280.332
04/20/2022 15:30,42825.3359
04/20/2022 15:45,38815.332
04/20/2022 16:00,34740.3359
04/20/2022 16:15,26061.0
04/20/2022 16:30,23380.332
04/20/2022 16:45,20018.334
04/20/2022 17:00,15338.667
04/20/2022 17:15,11065.666
04/20/2022 17:30,7448.0
04/20/2022 17:45,4567.6665
04/20/2022 18:00,1548.3334
04/20/2022 18:15,17.0
04/20/2022 18:30,0.0
04/20/2022 18:45,0.0
04/20/2022 19:00,0.0
04/20/2022 19:15,0.0
04/20/2022 19:30,0.0
04/20/2022 19:45,0.0
04/20/2022 20:00,0.0
04/20/2022 20:15,0.0
04/20/2022 20:30,0.0
04/20/2022 20:45,0.0
04/20/2022 21:00,0.0
04/20/2022 21:15,0.0
04/20/2022 21:30,0.0
04/20/2022 21:45,0.0
04/20/2022 22:00,0.0
04/20/2022 22:15,0.0
04/20/2022 22:30,0.0
04/20/2022 22:45,0.0
04/20/2022 23:00,0.0
04/20/2022 23:15,0.0
04/20/2022 23:30,0.0
04/20/2022 23:45,0.0
04/21/2022 00:00,0.0
04/21/2022 00:15,0.0
04/21/2022 00:30,0.0
04/21/2022 00:45,0.0
04/21/2022 01:00,0.0
04/21/2022 01:15,0.0
04/21/2022 01:30,0.0
04/21/2022 01:45,0.0
04/21/2022 02:00,0.0
04/21/2022 02:15,0.0
04/21/2022 02:30,0.0
04/21/2022 02:45,0.0
04/21/2022 03:00,0.0
04/21/2022 03:15,0.0
04/21/2022 03:30,0.0
04/21/2022 03:45,0.0
04/21/2022 04:00,0.0
04/21/2022 04:15,0.0
04/21/2022 04:30,0.0
04/21/2022 04:45,0.0
04/21/2022 05:00,0.0
04/21/2022 05:15,0.0
04/21/2022 05:30,0.0
04/21/2022 05:45,0.0
04/21/2022 06:00,255.3333
04/21/2022 06:15,1824.6666
04/21/2022 06:30,4073.3335
04/21/2022 06:45,8399.667
04/21/2022 07:00,11476.334
04/21/2022 07:15,15690.0
04/21/2022 07:30,20917.0
04/21/2022 07:45,25672.334
04/21/2022 08:00,30672.334
04/21/2022 08:15,35142.0
04/21/2022 08:30,38382.668
04/21/2022 08:45,46465.668
04/21/2022 09:00,29192.668
04/21/2022 09:15,31229.998
04/21/2022 09:30,30824.668
04/21/2022 09:45,59851.0
04/21/2022 10:00,42978.6641
04/21/2022 10:15,64215.6641
04/21/2022 10:30,66256.0
04/21/2022 10:45,67658.6719
04/21/2022 11:00,69008.0
04/21/2022 11:15,70531.6641
04/21/2022 11:30,72366.0
04/21/2022 11:45,73704.3281
04/21/2022 12:00,59862.0
04/21/2022 12:15,78621.6641
04/21/2022 12:30,20657.666
04/21/2022 12:45,6336.3335
04/21/2022 13:00,2367.0
04/21/2022 13:15,8382.0
04/21/2022 13:30,18394.0
04/21/2022 13:45,61506.3359
04/21/2022 14:00,66973.3359
04/21/2022 14:15,63744.6719
04/21/2022 14:30,62298.0
04/21/2022 14:45,62489.0
04/21/2022 15:00,59778.0
04/21/2022 15:15,57190.0
04/21/2022 15:30,57333.6641
04/21/2022 15:45,56638.332
04/21/2022 16:00,50776.0
04/21/2022 16:15,42716.668
04/21/2022 16:30,38586.6641
04/21/2022 16:45,31854.668
04/21/2022 17:00,25718.0
04/21/2022 17:15,19548.332
04/21/2022 17:30,14212.334
04/21/2022 17:45,9156.0
04/21/2022 18:00,4001.6665
04/21/2022 18:15,825.3333
04/21/2022 18:30,0.0
04/21/2022 18:45,0.0
04/21/2022 19:00,0.0
04/21/2022 19:15,0.0
04/21/2022 19:30,0.0
04/21/2022 19:45,0.0
04/21/2022 20:00,0.0
04/21/2022 20:15,0.0
04/21/2022 20:30,0.0
04/21/2022 20:45,0.0
04/21/2022 21:00,0.0
04/21/2022 21:15,0.0
04/21/2022 21:30,0.0
04/21/2022 21:45,0.0
04/21/2022 22:00,0.0
04/21/2022 22:15,0.0
04/21/2022 22:30,0.0
04/21/2022 22:45,0.0
04/21/2022 23:00,0.0
04/21/2022 23:15,0.0
04/21/2022 23:30,0.0
04/21/2022 23:45,0.0
04/22/2022 00:00,0.0
04/22/2022 00:15,0.0
04/22/2022 00:30,0.0
04/22/2022 00:45,0.0
04/22/2022 01:00,0.0
04/22/2022 01:15,0.0
04/22/2022 01:30,0.0
04/22/2022 01:45,0.0
04/22/2022 02:00,0.0
04/22/2022 02:15,0.0
04/22/2022 02:30,0.0
04/22/2022 02:45,0.0
04/22/2022 03:00,0.0
04/22/2022 03:15,0.0
04/22/2022 03:30,0.0
04/22/2022 03:45,0.0
04/22/2022 04:00,0.0
04/22/2022 04:15,0.0
04/22/2022 04:30,0.0
04/22/2022 04:45,0.0
04/22/2022 05:00,0.0
04/22/2022 05:15,0.0
04/22/2022 05:30,0.0
04/22/2022 05:45,0.0
04/22/2022 06:00,346.6667
04/22/2022 06:15,3029.6667
04/22/2022 06:30,6289.3335
04/22/2022 06:45,10168.667
04/22/2022 07:00,14347.0
04/22/2022 07:15,18712.0
04/22/2022 07:30,23554.332
04/22/2022 07:45,28470.334
04/22/2022 08:00,33666.0
04/22/2022 08:15,37222.332
04/22/2022 08:30,43593.668
04/22/2022 08:45,47400.668
04/22/2022 09:00,51286.0
04/22/2022 09:15,54748.0
04/22/2022 09:30,58350.3359
04/22/2022 09:45,60575.3359
04/22/2022 10:00,62663.6641
04/22/2022 10:15,64916.3359
04/22/2022 10:30,66088.0
04/22/2022 10:45,68462.6641
04/22/2022 11:00,69085.0
04/22/2022 11:15,71507.0
04/22/2022 11:30,72195.6719
04/22/2022 11:45,72615.3281
04/22/2022 12:00,72763.0
04/22/2022 12:15,73938.6641
04/22/2022 12:30,75490.0
04/22/2022 12:45,77080.0
04/22/2022 13:00,45215.332
04/22/2022 13:15,45232.0
04/22/2022 13:30,61085.6641
04/22/2022 13:45,55482.0
04/22/2022 14:00,57201.3359
04/22/2022 14:15,49901.0
04/22/2022 14:30,47920.6641
04/22/2022 14:45,47705.0
04/22/2022 15:00,49455.3359
04/22/2022 15:15,48157.0
04/22/2022 15:30,44343.6641
04/22/2022 15:45,39962.3359
04/22/2022 16:00,35666.3359
04/22/2022 16:15,29995.0
04/22/2022 16:30,26307.332
04/22/2022 16:45,22618.668
04/22/2022 17:00,17935.334
04/22/2022 17:15,13729.0
04/22/2022 17:30,8787.334
04/22/2022 17:45,4267.3335
04/22/2022 18:00,1521.3334
04/22/2022 18:15,166.3333
04/22/2022 18:30,0.0
04/22/2022 18:45,0.0
04/22/2022 19:00,0.0
04/22/2022 19:15,0.0
04/22/2022 19:30,0.0
04/22/2022 19:45,0.0
04/22/2022 20:00,0.0
04/22/2022 20:15,0.0
04/22/2022 20:30,0.0
04/22/2022 20:45,0.0
04/22/2022 21:00,0.0
04/22/2022 21:15,0.0
04/22/2022 21:30,0.0
04/22/2022 21:45,0.0
04/22/2022 22:00,0.0
04/22/2022 22:15,0.0
04/22/2022 22:30,0.0
04/22/2022 22:45,0.0
04/22/2022 23:00,0.0
04/22/2022 23:15,0.0
04/22/2022 23:30,0.0
04/22/2022 23:45,0.0
04/23/2022 00:00,0.0
04/23/2022 00:15,0.0
04/23/2022 00:30,0.0
04/23/2022 00:45,0.0
04/23/2022 01:00,0.0
04/23/2022 01:15,0.0
04/23/2022 01:30,0.0
04/23/2022 01:45,0.0
04/23/2022 02:00,0.0
04/23/2022 02:15,0.0
04/23/2022 02:30,0.0
04/23/2022 02:45,0.0
04/23/2022 03:00,0.0
04/23/2022 03:15,0.0
04/23/2022 03:30,0.0
04/23/2022 03:45,0.0
04/23/2022 04:00,0.0
04/23/2022 04:15,0.0
04/23/2022 04:30,0.0
04/23/2022 04:45,0.0
04/23/2022 05:00,0.0
04/23/2022 05:15,0.0
04/23/2022 05:30,0.0
04/23/2022 05:45,0.0
04/23/2022 06:00,746.3333
04/23/2022 06:15,3175.0
04/23/2022 06:30,6159.3335
04/23/2022 06:45,10137.334
04/23/2022 07:00,15289.333
04/23/2022 07:15,21706.334
04/23/2022 07:30,26313.666
04/23/2022 07:45,31603.0
04/23/2022 08:00,36546.332
04/23/2022 08:15,39202.0
04/23/2022 08:30,40589.668
04/23/2022 08:45,26506.0
04/23/2022 09:00,52156.0
04/23/2022 09:15,53594.6641
04/23/2022 09:30,58139.6641
04/23/2022 09:45,60504.668
04/23/2022 10:00,62995.6641
04/23/2022 10:15,65220.3281
04/23/2022 10:30,67359.0
04/23/2022 10:45,68739.3359
04/23/2022 11:00,70249.6641
04/23/2022 11:15,71706.3359
04/23/2022 11:30,72348.0
04/23/2022 11:45,73819.6641
04/23/2022 12:00,76129.6719
04/23/2022 12:15,65686.6641
04/23/2022 12:30,33078.0
04/23/2022 12:45,32733.332
04/23/2022 13:00,36427.6641
04/23/2022 13:15,76356.6641
04/23/2022 13:30,75822.3359
04/23/2022 13:45,73397.6719
04/23/2022 14:00,73647.0
04/23/2022 14:15,69868.6641
04/23/2022 14:30,66011.6641
04/23/2022 14:45,59174.0
04/23/2022 15:00,53887.0
04/23/2022 15:15,49825.0
04/23/2022 15:30,45623.0
04/23/2022 15:45,41468.332
04/23/2022 16:00,37073.0
04/23/2022 16:15,32763.0
04/23/2022 16:30,27632.334
04/23/2022 16:45,22580.334
04/23/2022 17:00,17979.666
04/23/2022 17:15,13664.333
04/23/2022 17:30,9928.667
04/23/2022 17:45,6559.3335
04/23/2022 18:00,3183.9998
04/23/2022 18:15,547.0
04/23/2022 18:30,0.0
04/23/2022 18:45,0.0
04/23/2022 19:00,0.0
04/23/2022 19:15,0.0
04/23/2022 19:30,0.0
04/23/2022 19:45,0.0
04/23/2022 20:00,0.0
04/23/2022 20:15,0.0
04/23/2022 20:30,0.0
04/23/2022 20:45,0.0
04/23/2022 21:00,0.0
04/23/2022 21:15,0.0
04/23/2022 21:30,0.0
04/23/2022 21:45,0.0
04/23/2022 22:00,0.0
04/23/2022 22:15,0.0
04/23/2022 22:30,0.0
04/23/2022 22:45,0.0
04/23/2022 23:00,0.0
04/23/2022 23:15,0.0
04/23/2022 23:30,0.0
04/23/2022 23:45,0.0
04/24/2022 00:00,0.0
04/24/2022 00:15,0.0
04/24/2022 00:30,0.0
04/24/2022 00:45,0.0
04/24/2022 01:00,0.0
04/24/2022 01:15,0.0
04/24/2022 01:30,0.0
04/24/2022 01:45,0.0
04/24/2022 02:00,0.0
04/24/2022 02:15,0.0
04/24/2022 02:30,0.0
04/24/2022 02:45,0.0
04/24/2022 03:00,0.0
04/24/2022 03:15,0.0
04/24/2022 03:30,0.0
04/24/2022 03:45,0.0
04/24/2022 04:00,0.0
04/24/2022 04:15,0.0
04/24/2022 04:30,0.0
04/24/2022 04:45,0.0
04/24/2022 05:00,0.0
04/24/2022 05:15,0.0
04/24/2022 05:30,0.0
04/24/2022 05:45,0.0
04/24/2022 06:00,749.3334
04/24/2022 06:15,3490.6667
04/24/2022 06:30,6902.3335
04/24/2022 06:45,11138.666
04/24/2022 07:00,14742.333
04/24/2022 07:15,18817.666
04/24/2022 07:30,24010.334
04/24/2022 07:45,28903.668
04/24/2022 08:00,33762.3359
04/24/2022 08:15,36498.0
04/24/2022 08:30,43151.668
04/24/2022 08:45,47244.0
04/24/2022 09:00,51605.668
04/24/2022 09:15,54819.6641
04/24/2022 09:30,58261.3359
04/24/2022 09:45,60884.0
04/24/2022 10:00,63665.0
04/24/2022 10:15,65865.0
04/24/2022 10:30,67466.6641
04/24/2022 10:45,70062.0
04/24/2022 11:00,71892.6719
04/24/2022 11:15,72800.0
04/24/2022 11:30,73627.0
04/24/2022 11:45,74056.6641
04/24/2022 12:00,74029.3281
04/24/2022 12:15,73812.3359
04/24/2022 12:30,73676.0
04/24/2022 12:45,72936.3281
04/24/2022 13:00,71786.0
04/24/2022 13:15,71098.3359
04/24/2022 13:30,69667.0
04/24/2022 13:45,67926.6641
04/24/2022 14:00,66027.6641
04/24/2022 14:15,63886.6641
04/24/2022 14:30,61729.6641
04/24/2022 14:45,60073.6641
04/24/2022 15:00,59226.3359
04/24/2022 15:15,53244.668
04/24/2022 15:30,37241.0
04/24/2022 15:45,35804.668
04/24/2022 16:00,32404.332
04/24/2022 16:15,26901.668
04/24/2022 16:30,30163.334
04/24/2022 16:45,20185.0
04/24/2022 17:00,20918.332
04/24/2022 17:15,14742.666
04/24/2022 17:30,10678.0
04/24/2022 17:45,8921.333
04/24/2022 18:00,4812.667
04/24/2022 18:15,1202.0
04/24/2022 18:30,130.3333
04/24/2022 18:45,0.0
04/24/2022 19:00,0.0
04/24/2022 19:15,0.0
04/24/2022 19:30,0.0
04/24/2022 19:45,0.0
04/24/2022 20:00,0.0
04/24/2022 20:15,0.0
04/24/2022 20:30,0.0
04/24/2022 20:45,0.0
04/24/2022 21:00,0.0
04/24/2022 21:15,0.0
04/24/2022 21:30,0.0
04/24/2022 21:45,0.0
04/24/2022 22:00,0.0
04/24/2022 22:15,0.0
04/24/2022 22:30,0.0
04/24/2022 22:45,0.0
04/24/2022 23:00,0.0
04/24/2022 23:15,0.0
04/24/2022 23:30,0.0
04/24/2022 23:45,0.0
04/25/2022 00:00,0.0
04/25/2022 00:15,0.0
04/25/2022 00:30,0.0
04/25/2022 00:45,0.0
04/25/2022 01:00,0.0
04/25/2022 01:15,0.0
